CDS_CODE,ETHNIC,GENDER,E7,E8,E9,E10,E11,E12,EUS,ETOT,D7,D8,D9,D10,D11,D12,DUS,DTOT,YEAR
4.9105E+13,5,M,0,0,2,2,7,8,0,19,0,0,0,1,0,9,0,10,1617
4.9105E+13,5,F,0,0,1,1,0,2,0,4,0,0,0,1,0,1,0,2,1617
4.9105E+13,6,M,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,1617
4.9105E+13,6,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.9105E+13,7,M,1,0,1,2,4,2,0,9,1,1,1,0,7,4,0,12,1617
4.9105E+13,7,F,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1617
4.9105E+13,1,M,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
4.9105E+13,4,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.9105E+13,5,M,0,3,10,5,15,14,0,44,0,0,0,0,2,4,0,6,1617
4.9105E+13,5,F,0,1,3,5,6,9,0,23,0,0,0,0,0,4,0,4,1617
4.9105E+13,6,M,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1617
4.9105E+13,6,F,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1617
4.9105E+13,7,M,0,0,3,2,4,5,0,14,0,0,0,0,1,1,0,2,1617
4.9105E+13,7,F,0,0,1,2,2,0,0,5,0,0,0,0,0,0,0,0,1617
4.9105E+13,9,M,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.9105E+13,1,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.9105E+13,2,M,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1617
4.9105E+13,2,F,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1617
4.9105E+13,4,F,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1617
4.9105E+13,5,M,5,2,4,3,2,3,36,48,0,0,0,0,0,0,4,4,1617
4.9105E+13,5,F,2,2,4,3,1,2,21,31,0,0,0,0,0,0,1,1,1617
4.9105E+13,6,M,1,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,1617
4.9105E+13,6,F,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1617
4.9105E+13,7,M,2,4,4,4,5,2,46,61,0,0,0,0,0,1,4,5,1617
4.9105E+13,7,F,1,3,1,0,1,1,26,29,0,0,0,0,0,0,4,4,1617
4.9105E+13,9,M,0,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1617
4.9105E+13,9,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97061E+13,2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,M,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1617
4.97061E+13,7,M,0,0,3,2,2,5,0,12,0,0,0,0,0,0,0,0,1617
4.97061E+13,7,F,0,0,0,2,1,2,0,5,0,0,0,0,0,0,0,0,1617
4.97061E+13,9,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97061E+13,1,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,M,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,F,1,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1617
4.97061E+13,7,M,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97061E+13,7,F,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,1,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97061E+13,2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,M,0,0,0,2,5,3,0,10,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,F,0,0,0,1,4,6,0,11,0,0,0,0,0,0,0,0,1617
4.97061E+13,6,M,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1617
4.97061E+13,6,F,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,1617
4.97061E+13,7,M,0,0,0,1,18,18,0,37,0,0,0,0,1,2,0,3,1617
4.97061E+13,7,F,0,0,0,4,6,8,0,18,0,0,0,0,0,1,0,1,1617
4.97061E+13,9,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97061E+13,1,M,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,1,F,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0,1617
4.97061E+13,2,M,0,0,6,3,6,4,0,19,0,0,0,0,0,0,0,0,1617
4.97061E+13,2,F,0,0,5,9,3,8,0,25,0,0,0,0,0,0,0,0,1617
4.97061E+13,3,M,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,4,M,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,4,F,0,0,2,1,0,2,0,5,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,M,0,0,37,26,21,22,0,106,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,F,0,0,34,24,30,25,0,113,0,0,0,0,0,0,0,0,1617
4.97061E+13,6,M,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,1617
4.97061E+13,6,F,0,0,2,4,0,1,0,7,0,0,0,0,0,0,0,0,1617
4.97061E+13,7,M,0,0,92,115,104,126,0,437,0,0,0,0,0,1,0,1,1617
4.97061E+13,7,F,0,0,108,104,102,120,0,434,0,0,0,0,0,0,0,0,1617
4.97061E+13,9,M,0,0,4,4,3,8,0,19,0,0,0,0,0,0,0,0,1617
4.97061E+13,9,F,0,0,6,4,3,8,0,21,0,0,0,0,0,0,0,0,1617
4.97061E+13,0,M,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,0,F,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,1,M,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1617
4.97061E+13,1,F,0,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0,1617
4.97061E+13,2,M,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,2,F,0,0,0,2,1,2,0,5,0,0,0,0,0,0,0,0,1617
4.97061E+13,3,F,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,4,M,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,4,F,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
4.97061E+13,5,M,0,0,20,20,21,13,0,74,0,0,0,0,0,3,0,3,1617
4.97061E+13,5,F,0,0,13,17,28,17,0,75,0,0,0,0,0,0,0,0,1617
4.97061E+13,6,M,0,0,2,3,1,0,0,6,0,0,0,0,0,0,0,0,1617
4.97061E+13,6,F,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,1617
4.97061E+13,7,M,0,0,66,59,54,38,0,217,0,0,0,0,0,0,0,0,1617
4.97061E+13,7,F,0,0,52,39,43,57,0,191,0,0,0,0,0,0,0,0,1617
4.97061E+13,9,M,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,1617
4.97061E+13,9,F,0,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0,1617
4.97062E+13,7,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97062E+13,0,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97062E+13,1,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97062E+13,2,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97062E+13,2,F,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1617
4.97062E+13,4,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97062E+13,4,F,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97062E+13,5,M,16,13,6,9,1,0,0,16,0,0,0,0,0,0,0,0,1617
4.97062E+13,5,F,17,18,8,11,0,0,0,19,0,0,0,0,0,0,0,0,1617
4.97062E+13,6,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97062E+13,6,F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97062E+13,7,M,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1617
4.97062E+13,7,F,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97062E+13,9,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97062E+13,9,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97065E+13,2,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97065E+13,5,M,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97065E+13,5,F,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97065E+13,6,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97065E+13,7,M,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97065E+13,7,F,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97065E+13,9,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,3,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97066E+13,5,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97066E+13,7,M,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,5,M,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1617
4.97066E+13,0,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97066E+13,5,M,0,0,0,0,1,4,0,5,0,0,0,0,0,1,0,1,1617
4.97066E+13,5,F,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1617
4.97066E+13,7,M,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
4.97066E+13,7,F,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1617
4.97066E+13,1,M,0,0,2,2,2,2,0,8,0,0,0,0,0,0,0,0,1617
4.97066E+13,1,F,0,0,0,2,1,2,0,5,0,0,0,0,0,0,0,0,1617
4.97066E+13,2,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97066E+13,2,F,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
4.97066E+13,3,M,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1617
4.97066E+13,5,M,0,0,26,20,30,24,0,100,0,0,0,0,0,0,0,0,1617
4.97066E+13,5,F,0,0,20,22,26,34,0,102,0,0,0,0,0,0,0,0,1617
4.97066E+13,6,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97066E+13,6,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97066E+13,7,M,0,0,22,16,27,31,0,96,0,0,0,0,0,0,0,0,1617
4.97066E+13,7,F,0,0,23,14,11,18,0,66,0,0,0,0,0,0,0,0,1617
4.97066E+13,9,M,0,0,3,0,1,2,0,6,0,0,0,0,0,0,0,0,1617
4.97066E+13,9,F,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1617
4.97066E+13,0,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,1,F,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,2,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,5,M,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,5,F,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,6,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,7,M,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,7,F,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,9,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97066E+13,9,F,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,1,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,2,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,2,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,3,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,5,M,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,5,F,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,7,M,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,7,F,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,9,M,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,9,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97068E+13,7,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.9707E+13,5,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.9707E+13,5,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.9707E+13,7,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,2,F,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97071E+13,5,M,3,9,11,3,2,4,0,20,0,0,0,0,0,0,0,0,1617
4.97071E+13,5,F,9,7,2,4,8,6,0,20,0,0,0,0,0,0,0,0,1617
4.97071E+13,6,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,7,M,4,2,1,4,4,4,0,13,0,0,0,0,0,0,0,0,1617
4.97071E+13,7,F,3,3,2,4,5,2,0,13,0,0,0,0,0,0,0,0,1617
4.97071E+13,9,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97071E+13,5,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97071E+13,7,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,2,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,2,F,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,4,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,5,M,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,5,F,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,6,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,7,M,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,7,F,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,9,M,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97071E+13,9,F,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,1,M,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,1,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,4,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,5,M,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,5,F,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,6,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,7,M,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,7,F,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97072E+13,9,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,0,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,1,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,2,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,5,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,5,F,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,7,M,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,7,F,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,9,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,9,F,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97073E+13,0,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97073E+13,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97073E+13,2,M,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97073E+13,2,F,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,1617
4.97073E+13,3,M,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1617
4.97073E+13,3,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97073E+13,4,M,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
4.97073E+13,4,F,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1617
4.97073E+13,5,M,5,4,6,8,9,4,0,27,0,0,0,0,0,0,0,0,1617
4.97073E+13,5,F,4,8,6,5,17,16,0,44,0,0,0,0,0,0,0,0,1617
4.97073E+13,6,M,1,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1617
4.97073E+13,6,F,1,1,0,2,1,1,0,4,0,0,0,0,0,0,0,0,1617
4.97073E+13,7,M,15,9,4,7,5,8,0,24,0,0,0,0,0,0,0,0,1617
4.97073E+13,7,F,11,11,8,15,17,8,0,48,0,0,0,0,0,0,0,0,1617
4.97073E+13,9,M,1,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1617
4.97073E+13,9,F,5,0,2,2,3,2,0,9,0,0,0,0,0,0,0,0,1617
4.97076E+13,5,M,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97076E+13,5,F,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97076E+13,7,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97076E+13,7,F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97076E+13,9,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.9708E+13,0,M,0,1,0,2,0,1,0,3,0,0,0,0,0,1,0,1,1617
4.9708E+13,0,F,0,1,5,0,1,2,0,8,1,0,1,0,0,0,0,1,1617
4.9708E+13,1,M,1,0,1,1,1,1,0,4,0,0,0,0,1,0,0,1,1617
4.9708E+13,1,F,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.9708E+13,2,M,1,0,0,1,1,1,0,3,0,0,0,0,1,0,0,1,1617
4.9708E+13,2,F,1,0,2,1,1,1,0,5,1,0,0,0,0,0,0,0,1617
4.9708E+13,3,M,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1617
4.9708E+13,3,F,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.9708E+13,4,M,0,1,2,2,2,1,0,7,0,0,0,0,0,0,0,0,1617
4.9708E+13,4,F,1,0,1,1,1,2,0,5,0,0,0,0,0,0,0,0,1617
4.9708E+13,5,M,7,5,3,1,3,6,0,13,0,0,0,0,1,1,0,2,1617
4.9708E+13,5,F,7,8,8,7,11,11,0,37,0,0,0,0,1,4,0,5,1617
4.9708E+13,6,M,2,4,3,2,5,4,0,14,0,0,0,1,1,2,0,4,1617
4.9708E+13,6,F,3,6,3,6,7,3,0,19,0,1,1,1,1,0,0,3,1617
4.9708E+13,7,M,12,21,13,20,24,22,0,79,2,1,1,2,1,7,0,11,1617
4.9708E+13,7,F,10,9,15,25,20,18,0,78,0,1,0,3,4,6,0,13,1617
4.9708E+13,9,M,1,3,2,3,0,5,0,10,0,1,0,0,0,1,0,1,1617
4.9708E+13,9,F,2,0,3,5,8,2,0,18,0,0,0,0,1,1,0,2,1617
4.9708E+13,0,M,1,0,1,1,2,0,0,4,1,0,0,0,1,0,0,1,1617
4.9708E+13,0,F,1,1,2,1,0,2,0,5,0,0,0,0,0,2,0,2,1617
4.9708E+13,2,M,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1617
4.9708E+13,2,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1617
4.9708E+13,4,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.9708E+13,5,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1617
4.9708E+13,5,F,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.9708E+13,6,M,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1617
4.9708E+13,6,F,1,1,0,4,1,1,0,6,1,0,0,1,1,1,0,3,1617
4.9708E+13,7,M,6,6,1,2,4,0,0,7,0,0,0,0,1,0,0,1,1617
4.9708E+13,7,F,2,2,1,5,5,0,0,11,1,0,0,1,0,0,0,1,1617
4.97081E+13,1,F,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,2,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,2,F,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,5,M,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,5,F,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,6,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,6,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,7,M,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,7,F,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,9,M,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,9,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,5,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,6,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,7,M,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,7,F,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,9,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97081E+13,9,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97082E+13,7,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,0,M,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1617
4.97084E+13,0,F,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97084E+13,1,M,0,0,0,2,1,1,0,4,0,0,0,1,1,1,0,3,1617
4.97084E+13,1,F,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1617
4.97084E+13,2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
4.97084E+13,2,F,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1617
4.97084E+13,4,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
4.97084E+13,5,M,5,4,7,5,13,17,0,42,0,0,1,1,3,2,0,7,1617
4.97084E+13,5,F,4,4,6,16,19,19,0,60,0,0,3,2,5,6,0,16,1617
4.97084E+13,6,M,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1617
4.97084E+13,6,F,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1617
4.97084E+13,7,M,2,8,17,21,18,9,0,65,0,0,3,2,1,2,0,8,1617
4.97084E+13,7,F,1,9,13,12,11,10,0,46,0,0,2,1,2,2,0,7,1617
4.97084E+13,9,M,0,0,5,1,3,2,0,11,0,0,1,0,1,0,0,2,1617
4.97084E+13,9,F,1,1,2,5,3,2,0,12,0,0,0,2,0,2,0,4,1617
4.97084E+13,0,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,0,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,1,M,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,1,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,2,M,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,2,F,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,3,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,4,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,5,M,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,5,F,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,6,F,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,7,M,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,7,F,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,9,M,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97084E+13,9,F,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97085E+13,1,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97085E+13,4,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97085E+13,5,M,0,1,1,1,1,0,0,3,0,0,0,0,1,0,0,1,1617
4.97085E+13,5,F,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
4.97085E+13,6,M,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1617
4.97085E+13,6,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97085E+13,7,M,1,1,2,0,5,3,0,10,0,0,0,0,0,0,0,0,1617
4.97085E+13,7,F,1,0,0,1,4,2,0,7,0,0,0,0,0,0,0,0,1617
4.97085E+13,9,M,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1617
4.97085E+13,9,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
4.97085E+13,2,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97085E+13,5,M,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97085E+13,5,F,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97085E+13,6,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
4.97085E+13,7,M,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
