CDS_CODE,COUNTY,DISTRICT,SCHOOL,HISPANIC,AM_IND,ASIAN,PAC_ISLD,FILIPINO,AFRICAN_AM,WHITE,TWO_MORE_RACES,NOT_REPORTED,TOTAL,YEAR
4.75507E+12,Butte,Gridley Unified,Esperanza High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
4.75507E+12,Butte,Gridley Unified,Gridley High,25,0,3,0,0,0,8,0,0,36,1617
5.10058E+12,Calaveras,Calaveras County Office of Education,Calaveras River Academy,0,0,0,0,0,0,0,0,0,0,1617
5.10058E+12,Calaveras,Calaveras County Office of Education,Mountain Oaks,0,0,0,0,0,0,1,0,0,1,1617
5.10059E+12,Calaveras,Calaveras County Office of Education,Oakendell Community,0,0,0,0,0,0,0,0,0,0,1617
5.61556E+12,Calaveras,Bret Harte Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
5.61556E+12,Calaveras,Bret Harte Union High,Vallecito Continuation High,0,0,0,0,0,0,0,0,0,0,1617
5.61556E+12,Calaveras,Bret Harte Union High,John Vierra High,0,0,0,0,0,0,0,0,0,0,1617
5.61556E+12,Calaveras,Bret Harte Union High,Bret Harte Union High,13,2,0,0,0,0,44,3,0,62,1617
5.61564E+12,Calaveras,Calaveras Unified,Gold Strike High,0,0,0,0,0,0,0,0,0,0,1617
5.61564E+12,Calaveras,Calaveras Unified,Calaveras Unified Alternative-Sierra Hills Educati,0,0,0,0,0,0,0,0,0,0,1617
5.61564E+12,Calaveras,Calaveras Unified,Calaveras High,6,1,0,0,2,0,53,2,0,64,1617
6.10066E+12,Colusa,Colusa County Office of Education,S. William Abel Community,0,0,0,0,0,0,0,0,0,0,1617
6.61598E+12,Colusa,Colusa Unified,Colusa Alternative High (Continuation),0,0,0,0,0,0,1,0,0,1,1617
6.61598E+12,Colusa,Colusa Unified,Colusa Alternative Home,0,1,0,0,0,0,0,0,0,1,1617
6.61598E+12,Colusa,Colusa Unified,Colusa High,0,0,0,0,0,0,0,0,0,0,1617
6.61606E+12,Colusa,Maxwell Unified,Maxwell Sr High,3,0,0,0,0,0,7,0,0,10,1617
6.61614E+12,Colusa,Pierce Joint Unified,Arbuckle Alternative High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
6.61614E+12,Colusa,Pierce Joint Unified,Pierce High,16,0,1,0,0,0,12,0,0,29,1617
6.61622E+12,Colusa,Williams Unified,Mid Valley High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
6.61622E+12,Colusa,Williams Unified,Williams Junior/Senior High,34,0,1,0,0,0,2,0,0,37,1617
7.10074E+12,Contra Costa,Contra Costa County Office of Education,Making Waves Academy,63,0,2,0,1,8,1,0,0,75,1617
7.10074E+12,Contra Costa,Contra Costa County Office of Education,Mt. McKinley,0,0,0,0,0,0,0,0,0,0,1617
7.10074E+12,Contra Costa,Contra Costa County Office of Education,Golden Gate Community Charter,0,0,0,0,0,0,0,0,0,0,1617
7.10074E+12,Contra Costa,Contra Costa County Office of Education,Clayton Valley Charter High,61,1,30,2,18,12,172,34,0,330,1617
7.6163E+12,Contra Costa,Acalanes Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
7.6163E+12,Contra Costa,Acalanes Union High,Acalanes Center for Independent Study,0,0,2,0,0,0,4,0,0,6,1617
7.6163E+12,Contra Costa,Acalanes Union High,Acalanes High,15,0,28,0,6,1,171,17,0,238,1617
7.6163E+12,Contra Costa,Acalanes Union High,Campolindo High,20,0,36,0,5,6,177,23,0,267,1617
7.6163E+12,Contra Costa,Acalanes Union High,Las Lomas High,15,0,36,0,12,7,202,6,0,278,1617
7.6163E+12,Contra Costa,Acalanes Union High,Miramonte High,17,0,40,2,1,3,167,15,1,246,1617
7.61648E+12,Contra Costa,Antioch Unified,Bidwell Continuation High,0,0,0,0,0,0,0,0,0,0,1617
7.61648E+12,Contra Costa,Antioch Unified,Dozier-Libbey Medical High,33,3,8,1,12,12,14,4,0,87,1617
7.61648E+12,Contra Costa,Antioch Unified,Live Oak High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
7.61648E+12,Contra Costa,Antioch Unified,Prospects High (Alternative),0,0,0,0,0,0,0,0,0,0,1617
7.61648E+12,Contra Costa,Antioch Unified,Deer Valley High,41,1,21,0,20,41,40,6,0,170,1617
7.61648E+12,Contra Costa,Antioch Unified,Bridges,0,0,0,0,0,0,0,0,0,0,1617
7.61648E+12,Contra Costa,Antioch Unified,Antioch High,61,0,6,0,4,23,27,4,0,125,1617
7.61663E+12,Contra Costa,Byron Union Elementary,Vista Oaks Charter,0,0,1,0,0,0,2,0,0,3,1617
7.61697E+12,Contra Costa,John Swett Unified,John Swett High,3,0,8,0,5,6,5,6,0,33,1617
7.61697E+12,Contra Costa,John Swett Unified,Willow High,0,0,0,0,0,0,0,0,0,0,1617
7.61721E+12,Contra Costa,Liberty Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
7.61721E+12,Contra Costa,Liberty Union High,Heritage High,66,0,23,2,36,23,170,7,0,327,1617
7.61721E+12,Contra Costa,Liberty Union High,Freedom High,99,0,14,3,24,25,116,0,0,281,1617
7.61721E+12,Contra Costa,Liberty Union High,Independence High,3,0,0,0,1,0,2,0,0,6,1617
7.61721E+12,Contra Costa,Liberty Union High,Liberty High,82,0,8,1,10,9,145,18,0,273,1617
7.61721E+12,Contra Costa,Liberty Union High,La Paloma High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
7.61739E+12,Contra Costa,Martinez Unified,Vicente Martinez High,0,0,0,0,0,0,0,0,0,0,1617
7.61739E+12,Contra Costa,Martinez Unified,Briones (Alternative),0,0,0,0,0,0,0,0,0,0,1617
7.61739E+12,Contra Costa,Martinez Unified,Alhambra Senior High,24,0,7,0,7,1,75,8,0,122,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,District Office,0,0,0,0,0,0,0,0,0,0,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Northgate High,16,2,54,2,17,2,162,2,9,266,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Horizons School: Independent Study,0,0,0,0,0,0,1,0,0,1,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Gateway High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Prospect High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Crossroads High (Alternative),0,0,0,0,0,0,0,0,0,0,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Summit High (Continuation),0,0,0,0,0,0,1,0,0,1,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,College Park High,45,0,38,4,21,3,152,3,3,269,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Concord High,51,1,9,0,11,2,37,2,0,113,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Mt. Diablo High,60,0,4,3,7,1,12,2,0,89,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Olympic Continuation High,0,0,0,0,0,0,0,0,0,0,1617
7.61754E+12,Contra Costa,Mt. Diablo Unified,Ygnacio Valley High,24,0,2,1,5,3,10,1,0,46,1617
7.61788E+12,Contra Costa,Pittsburg Unified,Black Diamond High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
7.61788E+12,Contra Costa,Pittsburg Unified,Pittsburg Senior High,128,0,11,3,35,42,13,17,0,249,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,District Office,0,0,0,0,0,0,0,0,0,0,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,1,0,0,1,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Leadership Public Schools: Richmond,98,0,3,0,0,8,0,1,0,110,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Aspire Richmond Ca. College Preparatory Academy,34,0,5,0,1,10,0,0,0,50,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Middle College High,25,0,4,1,4,9,1,0,0,44,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Vista High (Alternative),1,0,1,0,0,1,1,1,0,5,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Hercules High,21,0,37,2,48,29,12,0,0,149,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,De Anza High,75,0,20,1,17,18,9,3,0,143,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,El Cerrito High,31,1,38,1,5,26,44,2,0,148,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Greenwood Academy,0,0,0,0,0,1,0,0,0,1,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,John F. Kennedy High,28,0,3,0,1,14,0,0,0,46,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Pinole Valley High,31,0,23,1,12,6,20,1,0,94,1617
7.61796E+12,Contra Costa,West Contra Costa Unified,Richmond High,92,0,7,2,5,5,2,0,0,113,1617
7.61804E+12,Contra Costa,San Ramon Valley Unified,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
7.61804E+12,Contra Costa,San Ramon Valley Unified,Dougherty Valley High,20,1,353,1,30,5,61,15,0,486,1617
7.61804E+12,Contra Costa,San Ramon Valley Unified,California High,37,0,107,1,25,3,221,39,0,433,1617
7.61804E+12,Contra Costa,San Ramon Valley Unified,Venture (Alternative),1,0,2,0,0,0,6,1,0,10,1617
7.61804E+12,Contra Costa,San Ramon Valley Unified,Monte Vista High,38,0,68,0,11,4,291,28,0,440,1617
7.61804E+12,Contra Costa,San Ramon Valley Unified,San Ramon Valley High,40,0,33,0,5,0,308,12,0,398,1617
7.61804E+12,Contra Costa,San Ramon Valley Unified,Del Amigo High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
8.10082E+12,Del Norte,Del Norte County Office of Education,Elk Creek,0,0,0,0,0,0,0,0,0,0,1617
8.10082E+12,Del Norte,Del Norte County Office of Education,Bar-O,0,0,0,0,0,0,0,0,0,0,1617
8.10082E+12,Del Norte,Del Norte County Office of Education,Del Norte Community,0,0,0,0,0,0,0,0,0,0,1617
8.10082E+12,Del Norte,Del Norte County Office of Education,Castle Rock,0,0,0,0,0,0,0,0,0,0,1617
8.6182E+12,Del Norte,Del Norte County Unified,Del Norte High,15,3,3,0,1,0,23,0,0,45,1617
8.6182E+12,Del Norte,Del Norte County Unified,Sunset High,0,0,0,0,0,0,0,0,0,0,1617
9.1009E+12,El Dorado,El Dorado County Office of Education,Blue Ridge,0,0,0,0,0,0,0,0,0,0,1617
9.1009E+12,El Dorado,El Dorado County Office of Education,Golden Ridge,0,0,0,0,0,0,0,0,0,0,1617
9.1009E+12,El Dorado,El Dorado County Office of Education,Charter Community School Home Study Academy,0,0,0,0,0,0,0,0,0,0,1617
9.1009E+12,El Dorado,El Dorado County Office of Education,Rite of Passage,0,0,0,0,0,0,0,0,0,0,1617
9.61853E+12,El Dorado,El Dorado Union High,"Nonpublic, Nonsectarian Schools",0,0,0,0,0,0,0,0,0,0,1617
9.61853E+12,El Dorado,El Dorado Union High,Oak Ridge High,31,2,57,1,8,7,301,19,0,426,1617
9.61853E+12,El Dorado,El Dorado Union High,Union Mine High,21,0,0,1,1,1,102,12,0,138,1617
9.61853E+12,El Dorado,El Dorado Union High,EDUHSD Virtual Academy at Shenandoah,0,0,0,0,0,0,3,1,0,4,1617
9.61853E+12,El Dorado,El Dorado Union High,Vista High,0,0,0,0,0,0,0,0,0,0,1617
9.61853E+12,El Dorado,El Dorado Union High,El Dorado High,9,6,2,2,0,0,83,5,0,107,1617
9.61853E+12,El Dorado,El Dorado Union High,Independence Continuation,0,0,0,0,0,0,0,0,0,0,1617
9.61853E+12,El Dorado,El Dorado Union High,Ponderosa High,21,0,8,0,3,0,194,9,0,235,1617
9.61903E+12,El Dorado,Lake Tahoe Unified,Mt. Tallac High,0,0,0,0,0,0,0,0,0,0,1617
9.61903E+12,El Dorado,Lake Tahoe Unified,Transitional Learning Center (Continuation),0,0,0,0,0,0,0,0,0,0,1617
9.61903E+12,El Dorado,Lake Tahoe Unified,South Tahoe High,12,0,2,0,1,1,65,1,0,82,1617
9.73783E+12,El Dorado,Black Oak Mine Unified,American River Charter,0,0,0,0,0,0,0,0,0,0,1617
9.73783E+12,El Dorado,Black Oak Mine Unified,Golden Sierra Junior Senior High,2,1,0,0,0,0,19,0,0,22,1617
9.73783E+12,El Dorado,Black Oak Mine Unified,Divide High,0,0,0,0,0,0,0,0,0,0,1617
1.01011E+13,Fresno,Fresno County Office of Education,Crescent View West Public Charter,0,0,0,0,0,0,0,0,0,0,1617
1.01011E+13,Fresno,Fresno County Office of Education,Hume Lake Charter,0,0,0,0,0,0,1,0,0,1,1617
1.01011E+13,Fresno,Fresno County Office of Education,Big Picture Educational Academy,0,0,0,0,0,0,0,0,0,0,1617
1.01011E+13,Fresno,Fresno County Office of Education,Fresno County Court,0,0,0,0,0,0,0,0,0,0,1617
1.01011E+13,Fresno,Fresno County Office of Education,Violet Heintz Education Academy,0,0,0,0,0,0,0,0,0,0,1617
1.01011E+13,Fresno,Fresno County Office of Education,Fresno County Special Education Local Plan Area,0,0,0,0,0,0,0,0,0,0,1617
1.06212E+13,Fresno,Clovis Unified,Clovis Community Day Secondary,1,0,0,0,0,0,0,0,0,1,1617
1.06212E+13,Fresno,Clovis Unified,Clovis North High,59,0,75,1,22,16,177,11,0,361,1617
1.06212E+13,Fresno,Clovis Unified,Clovis Online Charter,4,0,2,0,0,2,8,0,0,16,1617
1.06212E+13,Fresno,Clovis Unified,Clovis West High,76,2,35,0,12,11,131,7,0,274,1617
1.06212E+13,Fresno,Clovis Unified,Enterprise Alternative,2,0,0,0,0,0,2,1,0,5,1617
1.06212E+13,Fresno,Clovis Unified,Buchanan High,82,0,66,0,11,7,195,10,0,371,1617
1.06212E+13,Fresno,Clovis Unified,Clovis East High,84,3,92,0,14,5,81,9,0,288,1617
1.06212E+13,Fresno,Clovis Unified,Gateway High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.06212E+13,Fresno,Clovis Unified,Clovis High,81,3,31,2,5,9,163,9,0,303,1617
1.06213E+13,Fresno,Coalinga-Huron Unified,Cambridge High,0,0,0,0,0,0,0,0,0,0,1617
1.06213E+13,Fresno,Coalinga-Huron Unified,Chesnut High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.06213E+13,Fresno,Coalinga-Huron Unified,Coalinga High,62,0,1,0,0,0,11,1,0,75,1617
1.06216E+13,Fresno,Fowler Unified,Fowler Academy Continuation,0,0,0,0,0,0,0,0,0,0,1617
1.06216E+13,Fresno,Fowler Unified,Fowler High,38,0,13,0,0,2,11,0,0,64,1617
1.06217E+13,Fresno,Fresno Unified,Design Science Middle College High,26,0,11,1,0,2,10,0,0,50,1617
1.06217E+13,Fresno,Fresno Unified,Sierra Charter,7,1,0,0,0,0,2,0,0,10,1617
1.06217E+13,Fresno,Fresno Unified,University High,21,0,17,0,11,2,48,6,1,106,1617
1.06217E+13,Fresno,Fresno Unified,Phoenix Secondary,0,0,0,0,0,0,0,0,0,0,1617
1.06217E+13,Fresno,Fresno Unified,Bullard High,128,4,22,3,2,25,118,4,0,306,1617
1.06217E+13,Fresno,Fresno Unified,J. E. Young Academic Center,4,0,1,0,0,2,2,0,0,9,1617
1.06217E+13,Fresno,Fresno Unified,Erma Duncan Polytechnical High,69,0,45,2,0,3,1,1,0,121,1617
1.06217E+13,Fresno,Fresno Unified,Cambridge Continuation High,0,0,0,0,0,0,0,0,0,0,1617
1.06217E+13,Fresno,Fresno Unified,School of Unlimited Learning,0,0,0,0,0,0,0,0,0,0,1617
1.06217E+13,Fresno,Fresno Unified,Sunnyside High,192,0,97,0,2,20,8,3,0,322,1617
1.06217E+13,Fresno,Fresno Unified,Carter G. Woodson Public Charter,1,0,0,0,0,0,1,0,0,2,1617
1.06217E+13,Fresno,Fresno Unified,Dewolf Continuation High,0,0,0,0,0,0,0,0,0,0,1617
1.06217E+13,Fresno,Fresno Unified,Edison High,211,1,57,1,5,48,59,4,0,386,1617
1.06217E+13,Fresno,Fresno Unified,Fresno High,157,0,19,0,0,19,22,1,0,218,1617
1.06217E+13,Fresno,Fresno Unified,Herbert Hoover High,115,2,36,2,1,19,23,0,0,198,1617
1.06217E+13,Fresno,Fresno Unified,McLane High,110,0,51,0,0,6,3,2,0,172,1617
1.06217E+13,Fresno,Fresno Unified,Roosevelt High,140,0,21,1,0,8,11,0,0,181,1617
1.06217E+13,Fresno,Fresno Unified,Fulton Special Education,1,0,0,0,0,0,1,0,0,2,1617
1.06226E+13,Fresno,Kingsburg Joint Union High,Kingsburg Independent Study High,0,0,0,0,0,0,0,0,0,0,1617
1.06226E+13,Fresno,Kingsburg Joint Union High,Kingsburg High,46,1,5,0,0,0,47,9,0,108,1617
1.06226E+13,Fresno,Kingsburg Joint Union High,Oasis Continuation High,0,0,0,0,0,0,0,0,0,0,1617
1.06227E+13,Fresno,Kings Canyon Joint Unified,Orange Cove High,62,0,0,0,0,0,0,0,0,62,1617
1.06227E+13,Fresno,Kings Canyon Joint Unified,Dunlap Leadership Academy,0,0,0,0,0,0,1,0,0,1,1617
1.06227E+13,Fresno,Kings Canyon Joint Unified,Reedley Middle College High,9,0,2,0,0,0,2,0,0,13,1617
1.06227E+13,Fresno,Kings Canyon Joint Unified,Mountain View (Alternative),0,0,0,0,0,0,0,0,0,0,1617
1.06227E+13,Fresno,Kings Canyon Joint Unified,Kings Canyon Continuation,0,0,0,0,0,0,0,0,0,0,1617
1.06227E+13,Fresno,Kings Canyon Joint Unified,Reedley High,82,0,3,1,2,0,21,0,0,109,1617
1.06228E+13,Fresno,Laton Joint Unified,Laton High,11,0,0,0,0,0,3,0,0,14,1617
1.06233E+13,Fresno,Orange Center,Compass Charter Schools of Fresno,0,0,0,0,0,0,1,0,0,1,1617
1.06236E+13,Fresno,Parlier Unified,San Joaquin Valley High,0,0,0,0,0,0,0,0,0,0,1617
1.06236E+13,Fresno,Parlier Unified,Parlier High,79,0,0,0,0,0,2,0,0,81,1617
1.06238E+13,Fresno,Raisin City Elementary,Ambassador Phillip V. Sanchez Public Charter,4,0,0,0,0,0,1,0,0,5,1617
1.06241E+13,Fresno,Sanger Unified,Taft High,0,0,0,0,0,0,0,0,0,0,1617
1.06241E+13,Fresno,Sanger Unified,Hallmark Charter,11,0,2,0,0,0,15,2,0,30,1617
1.06241E+13,Fresno,Sanger Unified,Kings River High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.06241E+13,Fresno,Sanger Unified,Sanger High,234,0,66,1,1,6,47,1,1,357,1617
1.06243E+13,Fresno,Selma Unified,Selma Independent,0,0,0,0,0,0,0,0,0,0,1617
1.06243E+13,Fresno,Selma Unified,Heartland High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.06243E+13,Fresno,Selma Unified,Selma High,125,0,24,0,2,0,14,1,0,166,1617
1.06254E+13,Fresno,West Park Elementary,West Park Charter Academy,0,0,0,0,0,0,0,0,0,0,1617
1.06255E+13,Fresno,Westside Elementary,Crescent View South Charter,0,0,0,0,0,0,0,0,0,0,1617
1.06255E+13,Fresno,Westside Elementary,Opportunities For Learning - Fresno,0,0,0,0,0,0,0,0,1,1,1617
1.07381E+13,Fresno,Firebaugh-Las Deltas Unified,Firebaugh High,56,0,0,0,0,0,5,0,0,61,1617
1.07381E+13,Fresno,Firebaugh-Las Deltas Unified,El Puente High,0,0,0,0,0,0,0,0,0,0,1617
1.07397E+13,Fresno,Central Unified,Pathway Community Day,0,0,0,0,0,0,0,0,0,0,1617
1.07397E+13,Fresno,Central Unified,Central Unified Alternative/Opportunity,0,0,0,0,0,0,1,0,0,1,1617
1.07397E+13,Fresno,Central Unified,Central High East Campus,183,1,69,0,7,28,71,3,0,362,1617
1.07397E+13,Fresno,Central Unified,Pershing Continuation High,0,0,0,0,0,0,0,0,0,0,1617
1.074E+13,Fresno,Kerman Unified,Enterprise High,0,0,0,0,0,0,0,0,0,0,1617
1.074E+13,Fresno,Kerman Unified,Kerman High,68,0,10,0,0,0,18,0,0,96,1617
1.07513E+13,Fresno,Mendota Unified,Mendota Continuation High,0,0,0,0,0,0,0,0,0,0,1617
1.07513E+13,Fresno,Mendota Unified,Mendota High,64,0,0,0,0,0,1,0,0,65,1617
1.07523E+13,Fresno,Golden Plains Unified,Rio Del Rey High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.07523E+13,Fresno,Golden Plains Unified,Tranquillity High,26,0,0,0,0,0,1,0,0,27,1617
1.07528E+13,Fresno,Sierra Unified,Sandy Bluffs Alternative Education Center,0,0,0,0,0,0,0,0,0,0,1617
1.07528E+13,Fresno,Sierra Unified,Sierra High,5,2,1,0,0,0,41,0,0,49,1617
1.07541E+13,Fresno,Riverdale Joint Unified,Horizon High,0,0,0,0,0,0,0,0,0,0,1617
1.07541E+13,Fresno,Riverdale Joint Unified,Riverdale High,47,0,0,0,0,3,14,0,0,64,1617
1.0756E+13,Fresno,Caruthers Unified,Caruthers High,0,0,0,0,0,0,0,0,0,0,1617
1.0756E+13,Fresno,Caruthers Unified,MARC High,0,0,0,0,0,0,0,0,0,0,1617
1.07678E+13,Fresno,Washington Unified,Elm High,1,0,0,0,0,0,0,0,0,1,1617
1.07678E+13,Fresno,Washington Unified,W. E. B. DuBois Public Charter,0,0,0,0,0,0,0,0,0,0,1617
1.07678E+13,Fresno,Washington Unified,Easton Continuation High,0,0,0,0,0,0,0,0,0,0,1617
1.07678E+13,Fresno,Washington Unified,Washington High,34,0,13,0,0,1,7,0,0,55,1617
1.11012E+13,Glenn,Glenn County Office of Education,Success One!,0,0,0,0,0,0,0,0,0,0,1617
1.11012E+13,Glenn,Glenn County Office of Education,Conservation Corps of Long Beach Gateway Cities Ch,0,0,0,0,0,0,0,0,0,0,1617
1.11012E+13,Glenn,Glenn County Office of Education,Glenn County Juvenile Court,0,0,0,0,0,0,0,0,0,0,1617
1.11012E+13,Glenn,Glenn County Office of Education,William Finch,0,0,0,0,0,0,2,0,0,2,1617
1.11012E+13,Glenn,Glenn County Office of Education,Glenn County Special Education,0,0,0,0,0,0,0,0,0,0,1617
1.16265E+13,Glenn,Princeton Joint Unified,Princeton Junior-Senior High,3,0,0,0,0,0,1,0,0,4,1617
1.16265E+13,Glenn,Stony Creek Joint Unified,Elk Creek Junior-Senior High,0,0,0,0,0,0,0,0,0,0,1617
1.16266E+13,Glenn,Willows Unified,Willows Community High,0,0,0,0,0,0,0,0,0,0,1617
1.16266E+13,Glenn,Willows Unified,Willows High,14,0,5,1,0,0,22,0,0,42,1617
1.17548E+13,Glenn,Orland Joint Unified,North Valley High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.17548E+13,Glenn,Orland Joint Unified,Orland High,20,0,5,0,0,0,13,0,0,38,1617
1.17656E+13,Glenn,Hamilton Unified,Ella Barkley High,0,0,0,0,0,0,0,0,0,0,1617
1.17656E+13,Glenn,Hamilton Unified,Hamilton High,17,0,1,0,0,0,8,1,0,27,1617
1.21012E+13,Humboldt,Humboldt County Office of Education,Eel River Community,0,0,0,0,0,0,0,0,0,0,1617
1.21012E+13,Humboldt,Humboldt County Office of Education,Eureka Community,0,0,0,0,0,0,0,0,0,0,1617
1.21012E+13,Humboldt,Humboldt County Office of Education,Southern Humboldt Community,0,0,0,0,0,0,0,0,0,0,1617
1.21012E+13,Humboldt,Humboldt County Office of Education,Humboldt County Office of Education Court,0,0,0,0,0,0,0,0,0,0,1617
1.21012E+13,Humboldt,Humboldt County Office of Education,Humboldt County Office of Education Juvenile Hall,0,0,0,0,0,0,0,0,0,0,1617
1.21012E+13,Humboldt,Humboldt County Office of Education,Northcoast Preparatory and Performing Arts Academy,1,0,0,0,0,0,32,1,0,34,1617
1.26269E+13,Humboldt,Northern Humboldt Union High,Six Rivers Charter High,0,0,0,0,0,0,3,0,0,3,1617
1.26269E+13,Humboldt,Northern Humboldt Union High,Laurel Tree Charter,0,0,0,0,0,0,1,0,0,1,1617
1.26269E+13,Humboldt,Northern Humboldt Union High,Pacific Coast High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.26269E+13,Humboldt,Northern Humboldt Union High,Tsurai High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.26269E+13,Humboldt,Northern Humboldt Union High,Arcata High,4,2,2,0,0,0,82,11,0,101,1617
1.26269E+13,Humboldt,Northern Humboldt Union High,McKinleyville High,2,4,1,0,0,0,52,2,1,62,1617
1.26281E+13,Humboldt,Fortuna Union High,Academy of the Redwoods,5,2,1,0,1,0,18,2,0,29,1617
1.26281E+13,Humboldt,Fortuna Union High,East High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.26281E+13,Humboldt,Fortuna Union High,Fortuna Union High,15,0,1,0,0,0,41,1,0,58,1617
1.2629E+13,Humboldt,Klamath-Trinity Joint Unified,Captain John Continuation High,0,0,0,0,0,0,0,0,0,0,1617
1.2629E+13,Humboldt,Klamath-Trinity Joint Unified,Hoopa Valley High,0,0,0,0,0,0,0,0,0,0,1617
1.26293E+13,Humboldt,Loleta Union Elementary,Pacific View Charter,0,0,0,0,0,0,0,0,0,0,1617
1.26303E+13,Humboldt,South Bay Union Elementary,Alder Grove Charter,1,0,1,0,0,0,4,1,0,7,1617
1.26304E+13,Humboldt,Southern Humboldt Joint Unified,Osprey Learning Center,0,0,0,0,0,0,0,0,0,0,1617
1.26304E+13,Humboldt,Southern Humboldt Joint Unified,South Fork Junior - Senior High,0,0,0,0,0,0,0,0,0,0,1617
1.27537E+13,Humboldt,Ferndale Unified,Ferndale High,0,0,1,0,0,0,10,0,0,11,1617
1.27538E+13,Humboldt,Mattole Unified,Mattole Triple Junction High,0,0,0,0,0,0,3,0,0,3,1617
1.27538E+13,Humboldt,Mattole Unified,Mattole Valley Charter (#159),0,0,0,0,0,1,2,0,0,3,1617
1.27552E+13,Humboldt,Eureka City Schools,District Office,0,0,0,0,0,0,0,0,0,0,1617
1.27552E+13,Humboldt,Eureka City Schools,Zoe Barnum High,0,0,0,0,0,0,0,0,0,0,1617
1.27552E+13,Humboldt,Eureka City Schools,Eureka Senior High,9,1,11,1,1,2,43,2,0,70,1617
1.31013E+13,Imperial,Imperial County Office of Education,Valley Academy,0,0,0,0,0,0,0,0,0,0,1617
1.31013E+13,Imperial,Imperial County Office of Education,Imperial Pathways Charter,0,0,0,0,0,0,0,0,0,0,1617
1.31013E+13,Imperial,Imperial County Office of Education,Imperial County Juvenile Hall/Community,0,0,0,0,0,0,0,0,0,0,1617
1.36308E+13,Imperial,Brawley Union High,Desert Valley High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.36308E+13,Imperial,Brawley Union High,Brawley Union High,101,1,2,0,0,0,14,0,0,118,1617
1.3631E+13,Imperial,Calexico Unified,Aurora High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.3631E+13,Imperial,Calexico Unified,Calexico High,171,0,3,0,0,0,2,0,1,177,1617
1.36311E+13,Imperial,Calipatria Unified,Calipatria High,33,0,0,0,0,0,0,1,0,34,1617
1.36312E+13,Imperial,Central Union High,Southwest High,140,1,8,0,0,1,13,1,0,164,1617
1.36312E+13,Imperial,Central Union High,Central Union High,115,0,2,0,0,0,6,0,0,123,1617
1.36312E+13,Imperial,Central Union High,Desert Oasis High (Continuation),0,0,0,0,0,0,0,0,0,0,1617
1.36315E+13,Imperial,Holtville Unified,Freedom Academy of Imperial Valley,1,0,0,0,0,0,2,0,0,3,1617
